time,temp *C,humidity %
5689.02,23.00,55.18
5690.07,22.98,55.18
5691.11,22.98,55.24
5692.15,22.98,55.19
5693.20,23.00,55.20
5694.24,22.98,55.19
5695.29,23.00,55.19
5696.33,22.98,55.16
5697.37,22.97,55.18
5698.41,22.98,55.20
5699.46,23.00,55.20
5700.50,23.00,55.15
5701.55,22.97,55.17
5702.59,23.00,55.16
5703.63,22.96,55.17
5704.68,22.98,55.15
5705.72,22.97,55.17
5706.77,22.96,55.16
5707.81,22.97,55.15
5708.85,22.96,55.17
5709.90,22.96,55.14
5710.94,22.96,55.14
5711.98,22.94,55.16
5713.03,22.96,55.14
5714.07,22.96,55.13
5715.12,22.96,55.14
5716.16,22.96,55.13
5717.20,22.97,55.13
5718.25,22.94,55.14
5719.29,22.94,55.10
5720.33,22.94,55.11
5721.38,22.94,55.13
5722.42,22.96,55.13
5723.46,22.91,55.10
5724.51,22.91,55.13
5725.55,22.94,55.13
5726.60,22.94,55.10
5727.64,22.94,55.08
5728.68,22.93,55.08
5729.73,22.93,55.09
5730.77,22.96,55.06
5731.81,22.93,55.09
5732.86,22.94,55.09
5733.90,22.93,55.08
5734.94,22.93,55.07
5735.99,22.93,55.08
5737.03,22.94,55.05
5738.08,22.93,55.07
5739.12,22.93,55.07
5740.16,22.91,55.04
5741.21,22.90,55.06
5742.25,22.89,55.07
5743.29,22.91,55.07
5744.34,22.89,55.04
5745.38,22.91,55.04
5746.42,22.91,55.04
5747.47,22.93,55.02
5748.51,22.89,55.05
5749.56,22.91,55.03
5750.60,22.91,55.03
5751.64,22.91,55.03
5752.69,22.91,55.03
5753.73,22.90,55.00
5754.77,22.90,54.98
5755.82,22.90,55.02
5756.86,22.90,54.99
5757.90,22.90,55.02
5758.95,22.89,55.00
5759.99,22.90,55.02
5761.04,22.89,55.00
5762.08,22.91,55.01
5763.12,22.89,55.00
5764.17,22.90,54.98
5765.21,22.90,54.97
5766.25,22.89,55.00
5767.30,22.90,54.94
5768.34,22.91,54.98
5769.38,22.90,54.97
5770.43,22.90,54.96
5771.47,22.91,54.94
5772.52,22.90,54.92
5773.56,22.90,54.96
5774.60,22.91,54.93
5775.65,22.87,54.96
5776.69,22.87,54.94
5777.73,22.89,54.93
5778.78,22.87,54.94
5779.82,22.86,54.89
5780.87,22.86,54.94
5781.91,22.86,54.92
5782.95,22.86,54.90
5784.00,22.87,54.92
5785.04,22.87,54.92
5786.08,22.89,54.89
5787.13,22.86,54.93
5788.17,22.84,54.85
5789.21,22.86,54.89
5790.26,22.84,54.93
5791.30,22.84,54.92
5792.35,22.87,54.90
5793.39,22.84,54.90
5794.43,22.86,54.91
5795.48,22.86,54.89
5796.52,22.84,54.88
5797.56,22.84,54.89
5798.61,22.83,54.88
5799.65,22.86,54.85
5800.69,22.87,54.86
5801.74,22.87,54.86
5802.78,22.84,54.87
5803.83,22.87,54.86
5804.87,22.86,54.87
5805.91,22.86,54.87
5806.96,22.84,54.87
5808.00,22.83,54.84
5809.04,22.83,54.84
5810.09,22.84,54.85
5811.13,22.86,54.84
5812.17,22.84,54.85
5813.22,22.86,54.79
5814.26,22.86,54.83
5815.31,22.84,54.83
5816.35,22.86,54.80
5817.39,22.83,54.80
5818.44,22.83,54.80
5819.48,22.83,54.82
5820.52,22.83,54.82
5821.57,22.84,54.80
5822.61,22.81,54.80
5823.66,22.83,54.79
5824.70,22.84,54.78
5825.74,22.84,54.82
5826.79,22.84,54.77
5827.83,22.84,54.79
5828.87,22.84,54.77
5829.92,22.83,54.76
5830.96,22.84,54.75
5832.00,22.83,54.77
5833.05,22.83,54.74
5834.09,22.81,54.74
5835.14,22.84,54.74
5836.18,22.83,54.72
5837.22,22.83,54.77
5838.27,22.81,54.75
5839.31,22.84,54.73
5840.35,22.84,54.71
5841.40,22.81,54.72
5842.44,22.83,54.70
5843.49,22.84,54.72
5844.53,22.83,54.72
5845.57,22.86,54.72
5846.62,22.81,54.71
5847.66,22.84,54.71
5848.70,22.81,54.74
5849.75,22.81,54.67
5850.79,22.81,54.71
5851.83,22.83,54.69
5852.88,22.80,54.71
5853.92,22.84,54.71
5854.97,22.80,54.70
5856.01,22.80,54.69
5857.05,22.81,54.71
5858.10,22.83,54.69
5859.14,22.83,54.68
5860.18,22.77,54.68
5861.23,22.83,54.67
5862.27,22.80,54.68
5863.31,22.80,54.67
5864.36,22.80,54.68
5865.40,22.81,54.64
5866.45,22.79,54.62
5867.49,22.79,54.66
5868.53,22.80,54.63
5869.58,22.81,54.62
5870.62,22.80,54.65
5871.66,22.79,54.63
5872.71,22.77,54.65
5873.75,22.79,54.62
5874.80,22.80,54.66
5875.84,22.79,54.64
5876.88,22.79,54.66
5877.93,22.80,54.62
5878.97,22.77,54.62
5880.01,22.77,54.60
5881.06,22.79,54.62
5882.10,22.79,54.59
5883.14,22.79,54.58
5884.19,22.77,54.61
5885.23,22.79,54.60
5886.28,22.77,54.58
5887.32,22.80,54.59
5888.36,22.79,54.57
5889.41,22.79,54.58
5890.45,22.77,54.55
5891.49,22.81,54.59
5892.54,22.79,54.56
5893.58,22.74,54.55
5894.63,22.79,54.59
5895.67,22.76,54.58
5896.71,22.77,54.56
5897.76,22.76,54.54
5898.80,22.74,54.55
5899.84,22.74,54.54
5900.89,22.76,54.53
5901.93,22.76,54.56
5902.97,22.76,54.52
5904.02,22.74,54.54
5905.06,22.73,54.55
5906.11,22.73,54.52
5907.15,22.74,54.52
5908.19,22.76,54.53
5909.24,22.76,54.55
5910.28,22.73,54.52
5911.32,22.74,54.53
5912.37,22.73,54.51
5913.41,22.77,54.51
5914.45,22.76,54.50
5915.50,22.74,54.49
5916.54,22.74,54.49
5917.59,22.73,54.51
5918.63,22.73,54.48
5919.67,22.74,54.48
5920.72,22.71,54.45
5921.76,22.74,54.48
5922.80,22.71,54.47
5923.85,22.74,54.49
5924.89,22.73,54.44
5925.93,22.71,54.43
5926.98,22.74,54.45
5928.02,22.73,54.45
5929.07,22.76,54.43
5930.11,22.71,54.47
5931.15,22.73,54.44
5932.20,22.71,54.44
5933.24,22.73,54.44
5934.28,22.70,54.44
5935.33,22.73,54.44
5936.37,22.71,54.43
5937.41,22.71,54.42
5938.46,22.71,54.43
5939.50,22.73,54.44
5940.55,22.73,54.40
5941.59,22.71,54.41
5942.63,22.71,54.42
5943.68,22.70,54.43
5944.72,22.69,54.37
5945.76,22.70,54.41
5946.81,22.73,54.40
5947.85,22.71,54.36
5948.90,22.71,54.38
5949.94,22.71,54.37
5950.98,22.70,54.38
5952.03,22.71,54.37
5953.07,22.73,54.36
5954.11,22.70,54.39
5955.16,22.71,54.37
5956.20,22.71,54.35
5957.24,22.71,54.37
5958.29,22.70,54.34
5959.33,22.73,54.34
5960.38,22.71,54.35
5961.42,22.73,54.36
5962.46,22.73,54.36
5963.51,22.70,54.33
5964.55,22.73,54.34
5965.59,22.73,54.34
5966.64,22.71,54.36
5967.68,22.70,54.33
5968.72,22.69,54.31
5969.77,22.71,54.32
5970.81,22.69,54.33
5971.86,22.73,54.33
5972.90,22.70,54.32
5973.94,22.71,54.34
5974.99,22.69,54.31
5976.03,22.73,54.28
5977.07,22.70,54.29
5978.12,22.70,54.31
5979.16,22.71,54.34
5980.20,22.71,54.28
5981.25,22.71,54.29
5982.29,22.71,54.30
5983.34,22.70,54.30
5984.38,22.71,54.30
5985.42,22.71,54.27
5986.47,22.70,54.29
5987.51,22.73,54.26
5988.55,22.73,54.26
5989.60,22.70,54.27
5990.64,22.70,54.27
5991.69,22.70,54.25
5992.73,22.70,54.27
5993.77,22.70,54.25
5994.82,22.71,54.26
5995.86,22.73,54.26
5996.90,22.73,54.27
5997.95,22.71,54.26
5998.99,22.70,54.24
6000.03,22.71,54.25
6001.08,22.71,54.22
6002.12,22.69,54.22
6003.17,22.73,54.21
6004.21,22.71,54.23
6005.25,22.70,54.28
6006.30,22.74,54.25
6007.34,22.70,54.22
6008.38,22.73,54.21
6009.43,22.73,54.24
6010.47,22.73,54.22
6011.52,22.71,54.23
6012.56,22.73,54.24
6013.60,22.73,54.22
6014.65,22.69,54.20
6015.69,22.71,54.19
6016.73,22.74,54.21
6017.78,22.70,54.20
6018.82,22.74,54.20
6019.86,22.71,54.18
6020.91,22.71,54.24
6021.95,22.74,54.20
6023.00,22.73,54.20
6024.04,22.73,54.23
6025.08,22.71,54.18
6026.13,22.73,54.18
6027.17,22.73,54.17
6028.21,22.76,54.19
6029.26,22.73,54.17
6030.30,22.71,54.17
6031.35,22.71,54.17
6032.39,22.71,54.18
6033.43,22.74,54.17
6034.48,22.71,54.20
6035.52,22.73,54.21
6036.56,22.73,54.16
6037.61,22.73,54.18
6038.65,22.73,54.14
6039.69,22.74,54.18
6040.74,22.73,54.15
6041.78,22.74,54.17
6042.83,22.73,54.13
6043.87,22.73,54.13
6044.91,22.70,54.14
6045.96,22.73,54.12
6047.00,22.73,54.12
6048.04,22.71,54.13
6049.09,22.74,54.17
6050.13,22.73,54.12
6051.17,22.74,54.12
6052.22,22.74,54.13
6053.26,22.73,54.15
6054.31,22.71,54.10
6055.35,22.74,54.13
6056.39,22.74,54.13
6057.44,22.74,54.12
6058.48,22.73,54.12
6059.52,22.74,54.10
6060.57,22.74,54.07
6061.61,22.76,54.12
6062.66,22.76,54.11
6063.70,22.76,54.11
6064.74,22.76,54.11
6065.79,22.77,54.10
6066.83,22.79,54.11
6067.87,22.76,54.11
6068.92,22.77,54.09
6069.96,22.77,54.09
6071.00,22.76,54.09
6072.05,22.80,54.09
6073.09,22.73,54.10
6074.14,22.80,54.11
6075.18,22.80,54.10
6076.22,22.77,54.09
6077.27,22.79,54.07
6078.31,22.79,54.10
6079.35,22.79,54.11
6080.40,22.79,54.09
6081.44,22.80,54.10
6082.49,22.77,54.10
6083.53,22.80,54.09
6084.57,22.81,54.06
6085.62,22.80,54.09
6086.66,22.77,54.06
6087.70,22.80,54.08
6088.75,22.79,54.04
6089.79,22.79,54.04
6090.83,22.79,54.05
6091.88,22.81,54.05
6092.92,22.81,54.08
6093.97,22.81,54.07
6095.01,22.83,54.05
6096.05,22.81,54.08
6097.10,22.79,54.07
6098.14,22.83,54.04
6099.18,22.83,54.11
6100.23,22.83,54.06
6101.27,22.81,54.07
6102.31,22.86,54.03
6103.36,22.84,54.05
6104.40,22.83,54.04
6105.45,22.81,54.06
6106.49,22.83,54.07
6107.53,22.83,54.07
6108.58,22.83,54.06
6109.62,22.83,54.05
6110.66,22.80,54.08
6111.71,22.83,54.05
6112.75,22.84,54.04
6113.80,22.83,54.04
